Tran	Gene
ENSRNOT00000091097	ENSRNOG00000053630
ENSRNOT00000091098	ENSRNOG00000054652
ENSRNOT00000091099	ENSRNOG00000014382
ENSRNOT00000091100	ENSRNOG00000003287
ENSRNOT00000091101	ENSRNOG00000057578
ENSRNOT00000091102	ENSRNOG00000061598
ENSRNOT00000091103	ENSRNOG00000060136
ENSRNOT00000091104	ENSRNOG00000060240
ENSRNOT00000091105	ENSRNOG00000000439
ENSRNOT00000091106	ENSRNOG00000050252
ENSRNOT00000091107	ENSRNOG00000061669
ENSRNOT00000091108	ENSRNOG00000053728
ENSRNOT00000091109	ENSRNOG00000052603
ENSRNOT00000091110	ENSRNOG00000058420
ENSRNOT00000091111	ENSRNOG00000051737
ENSRNOT00000091112	ENSRNOG00000057022
ENSRNOT00000091113	ENSRNOG00000018980
ENSRNOT00000091114	ENSRNOG00000056966
ENSRNOT00000091115	ENSRNOG00000053741
ENSRNOT00000091116	ENSRNOG00000060047
ENSRNOT00000091117	ENSRNOG00000060045
ENSRNOT00000091118	ENSRNOG00000059684
ENSRNOT00000091120	ENSRNOG00000053483
ENSRNOT00000091121	ENSRNOG00000053226
ENSRNOT00000091122	ENSRNOG00000058393
ENSRNOT00000091123	ENSRNOG00000060852
ENSRNOT00000091124	ENSRNOG00000051771
ENSRNOT00000091125	ENSRNOG00000060837
ENSRNOT00000091126	ENSRNOG00000053988
ENSRNOT00000091127	ENSRNOG00000059375
ENSRNOT00000091128	ENSRNOG00000017600
ENSRNOT00000091129	ENSRNOG00000024711
ENSRNOT00000091130	ENSRNOG00000053140
ENSRNOT00000091131	ENSRNOG00000027037
ENSRNOT00000091132	ENSRNOG00000046424
ENSRNOT00000091133	ENSRNOG00000061300
ENSRNOT00000091134	ENSRNOG00000056951
ENSRNOT00000091135	ENSRNOG00000021581
ENSRNOT00000091136	ENSRNOG00000055546
ENSRNOT00000091137	ENSRNOG00000057908
ENSRNOT00000091138	ENSRNOG00000058958
ENSRNOT00000091139	ENSRNOG00000056786
ENSRNOT00000091140	ENSRNOG00000009808
ENSRNOT00000091141	ENSRNOG00000055560
ENSRNOT00000091142	ENSRNOG00000059383
ENSRNOT00000091143	ENSRNOG00000054669
ENSRNOT00000091144	ENSRNOG00000037039
ENSRNOT00000091145	ENSRNOG00000051801
ENSRNOT00000091146	ENSRNOG00000011702
ENSRNOT00000091147	ENSRNOG00000060623
ENSRNOT00000091148	ENSRNOG00000052103
ENSRNOT00000091149	ENSRNOG00000000812
ENSRNOT00000091150	ENSRNOG00000016697
ENSRNOT00000091151	ENSRNOG00000061135
ENSRNOT00000091152	ENSRNOG00000027139
ENSRNOT00000091153	ENSRNOG00000053316
ENSRNOT00000091154	ENSRNOG00000057814
ENSRNOT00000091155	ENSRNOG00000007092
ENSRNOT00000091156	ENSRNOG00000053391
ENSRNOT00000091157	ENSRNOG00000055801
ENSRNOT00000091158	ENSRNOG00000055243
ENSRNOT00000091159	ENSRNOG00000009967
ENSRNOT00000091160	ENSRNOG00000060813
ENSRNOT00000091161	ENSRNOG00000052682
ENSRNOT00000091162	ENSRNOG00000052996
ENSRNOT00000091163	ENSRNOG00000006248
ENSRNOT00000091164	ENSRNOG00000060735
ENSRNOT00000091165	ENSRNOG00000009078
ENSRNOT00000091166	ENSRNOG00000055121
ENSRNOT00000091167	ENSRNOG00000031792
ENSRNOT00000091168	ENSRNOG00000053755
ENSRNOT00000091169	ENSRNOG00000052131
ENSRNOT00000091170	ENSRNOG00000056426
ENSRNOT00000091171	ENSRNOG00000011884
ENSRNOT00000091172	ENSRNOG00000059997
ENSRNOT00000091173	ENSRNOG00000056205
ENSRNOT00000091174	ENSRNOG00000053822
ENSRNOT00000091176	ENSRNOG00000054296
ENSRNOT00000091177	ENSRNOG00000059675
ENSRNOT00000091178	ENSRNOG00000059988
ENSRNOT00000091180	ENSRNOG00000060993
ENSRNOT00000091181	ENSRNOG00000056912
ENSRNOT00000091182	ENSRNOG00000000464
ENSRNOT00000091183	ENSRNOG00000055158
ENSRNOT00000091184	ENSRNOG00000051979
ENSRNOT00000091185	ENSRNOG00000051468
ENSRNOT00000091186	ENSRNOG00000058042
ENSRNOT00000091187	ENSRNOG00000058143
ENSRNOT00000091188	ENSRNOG00000000433
ENSRNOT00000091189	ENSRNOG00000056987
ENSRNOT00000091190	ENSRNOG00000016069
ENSRNOT00000091191	ENSRNOG00000055606
ENSRNOT00000091192	ENSRNOG00000061043
ENSRNOT00000091193	ENSRNOG00000055684
ENSRNOT00000091194	ENSRNOG00000051473
ENSRNOT00000091195	ENSRNOG00000053890
ENSRNOT00000091196	ENSRNOG00000055981
ENSRNOT00000091197	ENSRNOG00000001001
ENSRNOT00000091198	ENSRNOG00000009388
ENSRNOT00000091199	ENSRNOG00000060805
ENSRNOT00000091200	ENSRNOG00000016891
ENSRNOT00000091201	ENSRNOG00000057690
ENSRNOT00000091202	ENSRNOG00000023093
ENSRNOT00000091203	ENSRNOG00000000446
ENSRNOT00000091204	ENSRNOG00000054468
ENSRNOT00000091205	ENSRNOG00000019244
ENSRNOT00000091206	ENSRNOG00000018289
ENSRNOT00000091207	ENSRNOG00000061425
ENSRNOT00000091208	ENSRNOG00000027988
ENSRNOT00000091209	ENSRNOG00000050191
ENSRNOT00000091210	ENSRNOG00000061058
ENSRNOT00000091211	ENSRNOG00000010812
ENSRNOT00000091212	ENSRNOG00000053607
ENSRNOT00000091213	ENSRNOG00000005023
ENSRNOT00000091214	ENSRNOG00000060083
ENSRNOT00000091215	ENSRNOG00000054698
ENSRNOT00000091216	ENSRNOG00000010756
ENSRNOT00000091217	ENSRNOG00000052782
ENSRNOT00000091218	ENSRNOG00000057997
ENSRNOT00000091219	ENSRNOG00000051783
ENSRNOT00000091220	ENSRNOG00000018644
ENSRNOT00000091221	ENSRNOG00000011875
ENSRNOT00000091222	ENSRNOG00000052746
ENSRNOT00000091223	ENSRNOG00000019374
ENSRNOT00000091224	ENSRNOG00000060643
ENSRNOT00000091225	ENSRNOG00000000778
ENSRNOT00000091227	ENSRNOG00000007197
ENSRNOT00000091228	ENSRNOG00000058610
ENSRNOT00000091229	ENSRNOG00000055504
ENSRNOT00000091230	ENSRNOG00000002144
ENSRNOT00000091231	ENSRNOG00000058010
ENSRNOT00000091232	ENSRNOG00000000833
ENSRNOT00000091233	ENSRNOG00000056234
ENSRNOT00000091234	ENSRNOG00000061102
ENSRNOT00000091235	ENSRNOG00000057327
ENSRNOT00000091236	ENSRNOG00000007462
ENSRNOT00000091237	ENSRNOG00000054129
ENSRNOT00000091238	ENSRNOG00000058192
ENSRNOT00000091239	ENSRNOG00000058781
ENSRNOT00000091240	ENSRNOG00000053562
ENSRNOT00000091241	ENSRNOG00000058836
ENSRNOT00000091242	ENSRNOG00000047933
ENSRNOT00000091243	ENSRNOG00000059561
ENSRNOT00000091244	ENSRNOG00000056208
ENSRNOT00000091245	ENSRNOG00000058345
ENSRNOT00000091246	ENSRNOG00000060014
ENSRNOT00000091247	ENSRNOG00000054906
ENSRNOT00000091248	ENSRNOG00000055094
ENSRNOT00000091249	ENSRNOG00000040108
ENSRNOT00000091250	ENSRNOG00000057594
ENSRNOT00000091251	ENSRNOG00000054079
ENSRNOT00000091252	ENSRNOG00000056705
ENSRNOT00000091253	ENSRNOG00000061122
ENSRNOT00000091254	ENSRNOG00000058936
ENSRNOT00000091255	ENSRNOG00000028219
ENSRNOT00000091256	ENSRNOG00000061325
ENSRNOT00000091257	ENSRNOG00000045966
ENSRNOT00000091258	ENSRNOG00000000431
ENSRNOT00000091259	ENSRNOG00000053122
ENSRNOT00000091260	ENSRNOG00000057531
ENSRNOT00000091261	ENSRNOG00000003081
ENSRNOT00000091262	ENSRNOG00000055087
ENSRNOT00000091263	ENSRNOG00000006867
ENSRNOT00000091264	ENSRNOG00000026884
ENSRNOT00000091265	ENSRNOG00000017737
ENSRNOT00000091266	ENSRNOG00000059727
ENSRNOT00000091267	ENSRNOG00000055803
ENSRNOT00000091268	ENSRNOG00000055130
ENSRNOT00000091269	ENSRNOG00000055477
ENSRNOT00000091270	ENSRNOG00000024907
ENSRNOT00000091272	ENSRNOG00000054524
ENSRNOT00000091273	ENSRNOG00000007492
ENSRNOT00000091274	ENSRNOG00000054674
ENSRNOT00000091275	ENSRNOG00000009005
ENSRNOT00000091276	ENSRNOG00000060954
ENSRNOT00000091277	ENSRNOG00000056608
ENSRNOT00000091278	ENSRNOG00000061094
ENSRNOT00000091279	ENSRNOG00000054438
ENSRNOT00000091280	ENSRNOG00000056781
ENSRNOT00000091281	ENSRNOG00000058066
ENSRNOT00000091282	ENSRNOG00000061147
ENSRNOT00000091283	ENSRNOG00000016486
ENSRNOT00000091284	ENSRNOG00000056703
ENSRNOT00000091285	ENSRNOG00000023781
ENSRNOT00000091286	ENSRNOG00000056319
ENSRNOT00000091287	ENSRNOG00000058561
ENSRNOT00000091288	ENSRNOG00000060293
ENSRNOT00000091289	ENSRNOG00000060150
ENSRNOT00000091290	ENSRNOG00000051540
ENSRNOT00000091291	ENSRNOG00000060748
ENSRNOT00000091292	ENSRNOG00000016416
ENSRNOT00000091293	ENSRNOG00000060424
ENSRNOT00000091294	ENSRNOG00000054801
ENSRNOT00000091295	ENSRNOG00000024144
ENSRNOT00000091296	ENSRNOG00000052837
ENSRNOT00000091297	ENSRNOG00000015267
ENSRNOT00000091298	ENSRNOG00000061416
ENSRNOT00000091299	ENSRNOG00000052558
ENSRNOT00000091300	ENSRNOG00000005733
ENSRNOT00000091301	ENSRNOG00000060974
ENSRNOT00000091302	ENSRNOG00000052041
ENSRNOT00000091303	ENSRNOG00000059336
ENSRNOT00000091304	ENSRNOG00000056723
ENSRNOT00000091305	ENSRNOG00000055149
ENSRNOT00000091306	ENSRNOG00000052539
ENSRNOT00000091307	ENSRNOG00000057111
ENSRNOT00000091308	ENSRNOG00000060379
ENSRNOT00000091309	ENSRNOG00000059835
ENSRNOT00000091310	ENSRNOG00000006795
ENSRNOT00000091311	ENSRNOG00000060343
ENSRNOT00000091312	ENSRNOG00000026518
ENSRNOT00000091313	ENSRNOG00000058483
ENSRNOT00000091314	ENSRNOG00000054919
ENSRNOT00000091315	ENSRNOG00000053893
ENSRNOT00000091316	ENSRNOG00000011700
ENSRNOT00000091317	ENSRNOG00000022802
ENSRNOT00000091318	ENSRNOG00000005985
ENSRNOT00000091319	ENSRNOG00000006973
ENSRNOT00000091320	ENSRNOG00000016410
ENSRNOT00000091321	ENSRNOG00000058381
ENSRNOT00000091322	ENSRNOG00000053029
ENSRNOT00000091323	ENSRNOG00000057141
ENSRNOT00000091324	ENSRNOG00000050170
ENSRNOT00000091325	ENSRNOG00000002824
ENSRNOT00000091326	ENSRNOG00000055762
ENSRNOT00000091327	ENSRNOG00000052862
ENSRNOT00000091328	ENSRNOG00000021611
ENSRNOT00000091329	ENSRNOG00000056952
ENSRNOT00000091330	ENSRNOG00000042753
ENSRNOT00000091331	ENSRNOG00000059730
ENSRNOT00000091332	ENSRNOG00000061926
ENSRNOT00000091333	ENSRNOG00000057980
ENSRNOT00000091334	ENSRNOG00000029273
ENSRNOT00000091335	ENSRNOG00000055331
ENSRNOT00000091336	ENSRNOG00000015026
ENSRNOT00000091337	ENSRNOG00000061233
ENSRNOT00000091338	ENSRNOG00000004827
ENSRNOT00000091339	ENSRNOG00000056843
ENSRNOT00000091340	ENSRNOG00000060827
ENSRNOT00000091341	ENSRNOG00000052039
ENSRNOT00000091342	ENSRNOG00000054496
ENSRNOT00000091343	ENSRNOG00000055419
ENSRNOT00000091344	ENSRNOG00000050183
ENSRNOT00000091345	ENSRNOG00000056719
ENSRNOT00000091346	ENSRNOG00000025244
ENSRNOT00000091347	ENSRNOG00000055663
ENSRNOT00000091348	ENSRNOG00000051844
ENSRNOT00000091350	ENSRNOG00000059529
ENSRNOT00000091351	ENSRNOG00000053007
ENSRNOT00000091352	ENSRNOG00000052947
ENSRNOT00000091353	ENSRNOG00000053870
ENSRNOT00000091354	ENSRNOG00000054082
ENSRNOT00000091355	ENSRNOG00000056487
ENSRNOT00000091356	ENSRNOG00000052178
ENSRNOT00000091357	ENSRNOG00000056118
ENSRNOT00000091358	ENSRNOG00000053119
ENSRNOT00000091359	ENSRNOG00000008369
ENSRNOT00000091360	ENSRNOG00000061891
ENSRNOT00000091361	ENSRNOG00000056296
ENSRNOT00000091362	ENSRNOG00000000457
ENSRNOT00000091363	ENSRNOG00000054356
ENSRNOT00000091364	ENSRNOG00000000480
ENSRNOT00000091365	ENSRNOG00000055822
ENSRNOT00000091366	ENSRNOG00000055520
ENSRNOT00000091367	ENSRNOG00000002251
ENSRNOT00000091368	ENSRNOG00000006770
ENSRNOT00000091369	ENSRNOG00000000466
ENSRNOT00000091370	ENSRNOG00000018651
ENSRNOT00000091371	ENSRNOG00000053237
ENSRNOT00000091372	ENSRNOG00000061614
ENSRNOT00000091373	ENSRNOG00000057369
ENSRNOT00000091374	ENSRNOG00000056009
ENSRNOT00000091375	ENSRNOG00000001351
ENSRNOT00000091376	ENSRNOG00000055858
ENSRNOT00000091377	ENSRNOG00000058277
ENSRNOT00000091378	ENSRNOG00000014850
ENSRNOT00000091379	ENSRNOG00000059376
ENSRNOT00000091380	ENSRNOG00000058098
ENSRNOT00000091381	ENSRNOG00000055702
ENSRNOT00000091382	ENSRNOG00000060946
ENSRNOT00000091383	ENSRNOG00000053063
ENSRNOT00000091384	ENSRNOG00000054882
ENSRNOT00000091385	ENSRNOG00000061720
ENSRNOT00000091386	ENSRNOG00000051988
ENSRNOT00000091387	ENSRNOG00000058580
ENSRNOT00000091388	ENSRNOG00000058169
ENSRNOT00000091389	ENSRNOG00000003510
ENSRNOT00000091390	ENSRNOG00000058490
ENSRNOT00000091391	ENSRNOG00000059171
ENSRNOT00000091392	ENSRNOG00000056669
ENSRNOT00000091393	ENSRNOG00000061888
ENSRNOT00000091394	ENSRNOG00000013611
ENSRNOT00000091395	ENSRNOG00000051437
ENSRNOT00000091396	ENSRNOG00000053008
ENSRNOT00000091397	ENSRNOG00000058681
ENSRNOT00000091398	ENSRNOG00000053306
ENSRNOT00000091400	ENSRNOG00000060483
ENSRNOT00000091401	ENSRNOG00000030111
ENSRNOT00000091402	ENSRNOG00000061431
ENSRNOT00000091403	ENSRNOG00000061405
ENSRNOT00000091404	ENSRNOG00000058799
ENSRNOT00000091405	ENSRNOG00000059933
ENSRNOT00000091406	ENSRNOG00000059028
ENSRNOT00000091407	ENSRNOG00000056894
ENSRNOT00000091408	ENSRNOG00000058621
ENSRNOT00000091409	ENSRNOG00000051817
ENSRNOT00000091410	ENSRNOG00000056031
ENSRNOT00000091411	ENSRNOG00000055708
ENSRNOT00000091412	ENSRNOG00000052735
ENSRNOT00000091413	ENSRNOG00000055059
ENSRNOT00000091414	ENSRNOG00000056597
ENSRNOT00000091415	ENSRNOG00000061229
ENSRNOT00000091416	ENSRNOG00000058459
ENSRNOT00000091417	ENSRNOG00000000156
ENSRNOT00000091418	ENSRNOG00000060626
ENSRNOT00000091419	ENSRNOG00000007946
ENSRNOT00000091420	ENSRNOG00000054448
ENSRNOT00000091421	ENSRNOG00000054768
ENSRNOT00000091422	ENSRNOG00000052698
ENSRNOT00000091423	ENSRNOG00000027233
ENSRNOT00000091424	ENSRNOG00000050949
ENSRNOT00000091425	ENSRNOG00000059648
ENSRNOT00000091426	ENSRNOG00000052616
ENSRNOT00000091427	ENSRNOG00000004909
ENSRNOT00000091428	ENSRNOG00000050460
ENSRNOT00000091429	ENSRNOG00000054166
ENSRNOT00000091430	ENSRNOG00000057071
ENSRNOT00000091431	ENSRNOG00000006244
ENSRNOT00000091432	ENSRNOG00000055729
ENSRNOT00000091433	ENSRNOG00000060859
ENSRNOT00000091434	ENSRNOG00000054090
ENSRNOT00000091435	ENSRNOG00000051791
ENSRNOT00000091436	ENSRNOG00000056071
ENSRNOT00000091437	ENSRNOG00000057960
ENSRNOT00000091438	ENSRNOG00000056681
ENSRNOT00000091439	ENSRNOG00000061714
ENSRNOT00000091440	ENSRNOG00000056224
ENSRNOT00000091441	ENSRNOG00000054219
ENSRNOT00000091442	ENSRNOG00000022402
ENSRNOT00000091443	ENSRNOG00000057225
ENSRNOT00000091444	ENSRNOG00000019470
ENSRNOT00000091445	ENSRNOG00000051914
ENSRNOT00000091446	ENSRNOG00000059147
ENSRNOT00000091447	ENSRNOG00000058927
ENSRNOT00000091448	ENSRNOG00000023383
ENSRNOT00000091449	ENSRNOG00000051929
ENSRNOT00000091450	ENSRNOG00000049221
ENSRNOT00000091451	ENSRNOG00000056099
ENSRNOT00000091452	ENSRNOG00000059831
ENSRNOT00000091453	ENSRNOG00000054936
ENSRNOT00000091454	ENSRNOG00000055707
ENSRNOT00000091455	ENSRNOG00000056761
ENSRNOT00000091456	ENSRNOG00000051061
ENSRNOT00000091457	ENSRNOG00000055460
ENSRNOT00000091459	ENSRNOG00000056229
ENSRNOT00000091460	ENSRNOG00000049282
ENSRNOT00000091461	ENSRNOG00000000804
ENSRNOT00000091462	ENSRNOG00000053977
ENSRNOT00000091463	ENSRNOG00000054072
ENSRNOT00000091464	ENSRNOG00000012999
ENSRNOT00000091465	ENSRNOG00000021174
ENSRNOT00000091466	ENSRNOG00000054794
ENSRNOT00000091467	ENSRNOG00000046366
ENSRNOT00000091468	ENSRNOG00000000435
ENSRNOT00000091469	ENSRNOG00000051702
ENSRNOT00000091470	ENSRNOG00000018322
ENSRNOT00000091471	ENSRNOG00000053943
ENSRNOT00000091472	ENSRNOG00000028594
ENSRNOT00000091473	ENSRNOG00000009264
ENSRNOT00000091474	ENSRNOG00000052993
ENSRNOT00000091475	ENSRNOG00000053387
ENSRNOT00000091476	ENSRNOG00000001312
ENSRNOT00000091477	ENSRNOG00000055752
ENSRNOT00000091478	ENSRNOG00000053858
ENSRNOT00000091479	ENSRNOG00000057469
ENSRNOT00000091480	ENSRNOG00000057489
ENSRNOT00000091481	ENSRNOG00000057800
ENSRNOT00000091482	ENSRNOG00000051383
ENSRNOT00000091483	ENSRNOG00000051527
ENSRNOT00000091484	ENSRNOG00000051470
ENSRNOT00000091485	ENSRNOG00000026762
ENSRNOT00000091486	ENSRNOG00000056671
ENSRNOT00000091487	ENSRNOG00000061803
ENSRNOT00000091488	ENSRNOG00000005623
ENSRNOT00000091489	ENSRNOG00000053586
ENSRNOT00000091490	ENSRNOG00000059615
ENSRNOT00000091491	ENSRNOG00000000437
ENSRNOT00000091492	ENSRNOG00000056086
ENSRNOT00000091493	ENSRNOG00000021243
ENSRNOT00000091494	ENSRNOG00000060597
ENSRNOT00000091495	ENSRNOG00000059862
ENSRNOT00000091496	ENSRNOG00000058486
ENSRNOT00000091497	ENSRNOG00000055798
ENSRNOT00000091498	ENSRNOG00000053039
ENSRNOT00000091499	ENSRNOG00000061128
ENSRNOT00000091500	ENSRNOG00000055473
ENSRNOT00000091501	ENSRNOG00000053500
ENSRNOT00000091502	ENSRNOG00000052813
ENSRNOT00000091503	ENSRNOG00000060387
ENSRNOT00000091504	ENSRNOG00000056630
ENSRNOT00000091505	ENSRNOG00000059268
ENSRNOT00000091506	ENSRNOG00000020953
ENSRNOT00000091507	ENSRNOG00000056462
ENSRNOT00000091508	ENSRNOG00000055416
ENSRNOT00000091509	ENSRNOG00000051394
ENSRNOT00000091510	ENSRNOG00000057031
ENSRNOT00000091511	ENSRNOG00000054083
ENSRNOT00000091512	ENSRNOG00000056491
ENSRNOT00000091513	ENSRNOG00000011307
ENSRNOT00000091514	ENSRNOG00000003866
ENSRNOT00000091515	ENSRNOG00000061905
ENSRNOT00000091516	ENSRNOG00000059410
ENSRNOT00000091517	ENSRNOG00000053251
ENSRNOT00000091518	ENSRNOG00000057415
ENSRNOT00000091519	ENSRNOG00000054379
ENSRNOT00000091520	ENSRNOG00000056248
ENSRNOT00000091521	ENSRNOG00000061237
ENSRNOT00000091522	ENSRNOG00000052283
ENSRNOT00000091523	ENSRNOG00000054711
ENSRNOT00000091525	ENSRNOG00000060351
ENSRNOT00000091526	ENSRNOG00000056812
ENSRNOT00000091527	ENSRNOG00000061367
ENSRNOT00000091528	ENSRNOG00000057813
ENSRNOT00000091529	ENSRNOG00000007160
ENSRNOT00000091530	ENSRNOG00000059641
ENSRNOT00000091531	ENSRNOG00000053588
ENSRNOT00000091532	ENSRNOG00000012702
ENSRNOT00000091533	ENSRNOG00000053551
ENSRNOT00000091534	ENSRNOG00000056808
ENSRNOT00000091535	ENSRNOG00000054534
ENSRNOT00000091536	ENSRNOG00000018724
ENSRNOT00000091537	ENSRNOG00000054427
ENSRNOT00000091538	ENSRNOG00000058430
ENSRNOT00000091539	ENSRNOG00000054202
ENSRNOT00000091540	ENSRNOG00000025087
ENSRNOT00000091541	ENSRNOG00000046452
ENSRNOT00000091542	ENSRNOG00000022289
ENSRNOT00000091543	ENSRNOG00000010381
ENSRNOT00000091544	ENSRNOG00000060474
ENSRNOT00000091545	ENSRNOG00000028156
ENSRNOT00000091546	ENSRNOG00000058220
ENSRNOT00000091547	ENSRNOG00000059193
ENSRNOT00000091548	ENSRNOG00000052823
ENSRNOT00000091549	ENSRNOG00000059739
ENSRNOT00000091550	ENSRNOG00000061874
ENSRNOT00000091551	ENSRNOG00000054286
ENSRNOT00000091552	ENSRNOG00000054251
ENSRNOT00000091553	ENSRNOG00000056578
ENSRNOT00000091554	ENSRNOG00000018396
ENSRNOT00000091555	ENSRNOG00000053658
ENSRNOT00000091556	ENSRNOG00000060996
ENSRNOT00000091557	ENSRNOG00000015895
ENSRNOT00000091558	ENSRNOG00000002154
ENSRNOT00000091559	ENSRNOG00000056518
ENSRNOT00000091560	ENSRNOG00000056756
ENSRNOT00000091561	ENSRNOG00000017941
ENSRNOT00000091562	ENSRNOG00000009849
ENSRNOT00000091563	ENSRNOG00000060084
ENSRNOT00000091564	ENSRNOG00000055373
ENSRNOT00000091565	ENSRNOG00000042581
ENSRNOT00000091566	ENSRNOG00000060264
ENSRNOT00000091567	ENSRNOG00000053334
ENSRNOT00000091568	ENSRNOG00000056166
ENSRNOT00000091569	ENSRNOG00000060206
ENSRNOT00000091570	ENSRNOG00000053034
ENSRNOT00000091571	ENSRNOG00000051536
ENSRNOT00000091572	ENSRNOG00000057938
ENSRNOT00000091573	ENSRNOG00000020656
ENSRNOT00000091574	ENSRNOG00000018454
ENSRNOT00000091575	ENSRNOG00000001756
ENSRNOT00000091576	ENSRNOG00000061393
ENSRNOT00000091577	ENSRNOG00000002182
ENSRNOT00000091578	ENSRNOG00000000096
ENSRNOT00000091579	ENSRNOG00000058691
ENSRNOT00000091580	ENSRNOG00000060666
ENSRNOT00000091581	ENSRNOG00000060245
ENSRNOT00000091582	ENSRNOG00000055048
ENSRNOT00000091583	ENSRNOG00000061336
ENSRNOT00000091584	ENSRNOG00000052191
ENSRNOT00000091585	ENSRNOG00000056513
ENSRNOT00000091586	ENSRNOG00000054826
ENSRNOT00000091587	ENSRNOG00000054093
ENSRNOT00000091588	ENSRNOG00000054561
ENSRNOT00000091589	ENSRNOG00000061793
ENSRNOT00000091590	ENSRNOG00000058201
ENSRNOT00000091591	ENSRNOG00000055165
ENSRNOT00000091592	ENSRNOG00000053942
ENSRNOT00000091593	ENSRNOG00000014917
ENSRNOT00000091594	ENSRNOG00000057101
ENSRNOT00000091595	ENSRNOG00000029178
ENSRNOT00000091596	ENSRNOG00000036839
ENSRNOT00000091597	ENSRNOG00000021027
ENSRNOT00000091598	ENSRNOG00000060729
ENSRNOT00000091599	ENSRNOG00000051466
ENSRNOT00000091600	ENSRNOG00000057330
ENSRNOT00000091601	ENSRNOG00000053738
ENSRNOT00000091602	ENSRNOG00000060460
ENSRNOT00000091603	ENSRNOG00000059303
ENSRNOT00000091604	ENSRNOG00000053461
ENSRNOT00000091605	ENSRNOG00000060006
ENSRNOT00000091606	ENSRNOG00000021027
ENSRNOT00000091607	ENSRNOG00000053517
ENSRNOT00000091608	ENSRNOG00000058449
ENSRNOT00000091609	ENSRNOG00000053518
ENSRNOT00000091610	ENSRNOG00000046271
ENSRNOT00000091611	ENSRNOG00000059620
ENSRNOT00000091612	ENSRNOG00000016460
ENSRNOT00000091613	ENSRNOG00000056757
ENSRNOT00000091614	ENSRNOG00000001962
ENSRNOT00000091615	ENSRNOG00000053965
ENSRNOT00000091616	ENSRNOG00000055005
ENSRNOT00000091617	ENSRNOG00000051595
ENSRNOT00000091618	ENSRNOG00000053445
ENSRNOT00000091619	ENSRNOG00000056793
ENSRNOT00000091620	ENSRNOG00000033345
ENSRNOT00000091621	ENSRNOG00000057132
ENSRNOT00000091622	ENSRNOG00000000466
ENSRNOT00000091623	ENSRNOG00000057862
ENSRNOT00000091624	ENSRNOG00000054077
ENSRNOT00000091625	ENSRNOG00000061618
ENSRNOT00000091626	ENSRNOG00000014048
ENSRNOT00000091627	ENSRNOG00000052697
ENSRNOT00000091628	ENSRNOG00000053900
ENSRNOT00000091629	ENSRNOG00000059314
ENSRNOT00000091630	ENSRNOG00000058887
ENSRNOT00000091631	ENSRNOG00000052133
ENSRNOT00000091632	ENSRNOG00000057976
ENSRNOT00000091633	ENSRNOG00000061780
ENSRNOT00000091634	ENSRNOG00000018851
ENSRNOT00000091635	ENSRNOG00000060390
ENSRNOT00000091636	ENSRNOG00000055735
ENSRNOT00000091637	ENSRNOG00000013515
ENSRNOT00000091638	ENSRNOG00000060836
ENSRNOT00000091639	ENSRNOG00000052856
ENSRNOT00000091640	ENSRNOG00000060181
ENSRNOT00000091641	ENSRNOG00000061175
ENSRNOT00000091642	ENSRNOG00000054410
ENSRNOT00000091643	ENSRNOG00000054709
ENSRNOT00000091644	ENSRNOG00000056783
ENSRNOT00000091645	ENSRNOG00000017113
ENSRNOT00000091646	ENSRNOG00000060508
ENSRNOT00000091647	ENSRNOG00000018426
ENSRNOT00000091648	ENSRNOG00000056724
ENSRNOT00000091649	ENSRNOG00000006200
ENSRNOT00000091650	ENSRNOG00000010448
ENSRNOT00000091651	ENSRNOG00000006865
ENSRNOT00000091652	ENSRNOG00000007882
ENSRNOT00000091653	ENSRNOG00000060910
ENSRNOT00000091654	ENSRNOG00000058909
ENSRNOT00000091655	ENSRNOG00000056059
ENSRNOT00000091656	ENSRNOG00000058977
ENSRNOT00000091657	ENSRNOG00000055971
ENSRNOT00000091658	ENSRNOG00000058504
ENSRNOT00000091659	ENSRNOG00000004068
ENSRNOT00000091660	ENSRNOG00000056000
ENSRNOT00000091661	ENSRNOG00000056612
ENSRNOT00000091662	ENSRNOG00000051816
ENSRNOT00000091663	ENSRNOG00000036598
ENSRNOT00000091664	ENSRNOG00000055526
ENSRNOT00000091665	ENSRNOG00000014436
ENSRNOT00000091667	ENSRNOG00000059542
ENSRNOT00000091668	ENSRNOG00000052515
ENSRNOT00000091669	ENSRNOG00000017656
ENSRNOT00000091670	ENSRNOG00000002864
ENSRNOT00000091671	ENSRNOG00000005141
ENSRNOT00000091672	ENSRNOG00000055486
ENSRNOT00000091673	ENSRNOG00000060576
ENSRNOT00000091674	ENSRNOG00000050620
ENSRNOT00000091675	ENSRNOG00000001878
ENSRNOT00000091676	ENSRNOG00000056101
ENSRNOT00000091677	ENSRNOG00000004067
ENSRNOT00000091678	ENSRNOG00000052885
ENSRNOT00000091679	ENSRNOG00000056560
ENSRNOT00000091680	ENSRNOG00000018708
ENSRNOT00000091681	ENSRNOG00000031174
ENSRNOT00000091682	ENSRNOG00000004994
ENSRNOT00000091683	ENSRNOG00000060079
ENSRNOT00000091684	ENSRNOG00000051523
ENSRNOT00000091685	ENSRNOG00000056581
ENSRNOT00000091686	ENSRNOG00000058587
ENSRNOT00000091687	ENSRNOG00000046667
ENSRNOT00000091688	ENSRNOG00000060355
ENSRNOT00000091689	ENSRNOG00000058338
